Date,Power Station Name,Mode of Transport,State Name,State Code,Sector,Utility,Capacity (MW),Normative Stock Days,industrial_index,manufacturing_pmi,domestic_coal_price_index,international_coal_price_index,exchange_rate,plf_prcnt,daily_requirement,indigenous_stock,import_stock,total_stock
2025-07-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.52750412484635,19947.017470974777,584948.5943938337,388896.11475915497,973844.7091529886
2025-07-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.95853367619753,20065.56220920965,608738.667568326,363680.1223358257,972418.7899041517
2025-07-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.86171172628453,20038.933564672756,582479.3593053352,387993.3803064879,970472.7396118231
2025-07-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,74.4494136908836,20475.59437643933,583819.3069727523,384731.92762614763,968551.2345989
2025-07-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.54393084812315,19951.535262399524,623276.0030251837,343892.8360165376,967168.8390417213
2025-07-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,77.3360298370232,21269.491579904778,655856.9157000969,308477.2308894524,964334.1465895493
2025-07-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,75.75515089965259,20834.70728443328,630259.5270306504,332212.528081769,962472.0551124194
2025-07-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,73.2610794050976,20148.770435012517,592789.3548319238,366350.4708676677,959139.8256995915
2025-07-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,69.79090243712093,19194.378284850387,592127.8011124035,368257.7859730751,960385.5870854786
2025-07-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,76.05924010752128,20918.340008532683,593240.2339247762,363453.32485545275,956693.558780229
2025-07-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,76.95263980329018,21164.04899238783,583865.2944393188,371042.19973112375,954907.4941704426
2025-07-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.92636839097375,20056.715889264415,528491.586100264,423370.9637777858,951862.5498780498
2025-07-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.41424045852051,19915.866911496832,586212.3937623177,363147.99242685584,949360.3861891736
2025-07-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.27490830981458,19877.546817098966,666813.7161727033,281539.6443287934,948353.3605014967
2025-07-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.71895944291597,19999.672841106807,670889.0303976077,275383.99339499336,946273.0237926011
2025-07-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,75.61100787094897,20795.06406843455,579466.0146599456,365743.77756367263,945209.7922236182
2025-07-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,75.94872172219716,20887.944475286025,587429.1324261493,355165.14251923584,942594.2749453852
2025-07-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.07514354324387,19822.606124778824,584852.0921424008,354545.1426375769,939397.2347799777
2025-07-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,73.36104403897063,20176.26340229997,566329.3202221823,371680.91323747754,938010.2334596599
2025-07-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,77.02034568777243,21182.669934566264,632653.2153754574,303067.4347432379,935720.6501186953
2025-07-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,76.57351919357056,21059.78061148965,631335.3729949268,302226.14950006234,933561.5224949891
2025-07-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,74.53119048456136,20498.08519770629,547067.3013632413,384495.0678920576,931562.3692552989
2025-07-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,71.32732045895968,19616.934630806853,585850.09070874,344347.21849508816,930197.3092038282
2025-07-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,73.44083396069736,20198.20778025555,603419.0743470563,326819.48377886123,930238.5581259176
2025-07-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,74.33250999619383,20443.44271110166,543134.5168504568,387266.6660484128,930401.1828988696
2025-07-31,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.17837082700464,53.402602652939095,109.87395338078852,126.1611157182009,78.06147687653358,72.35032659920535,19898.28887839366,546581.08468706,384693.58773825725,931274.6724253172
2025-08-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,69.41441253818515,19090.833420287137,570992.3109460352,359019.9324218496,930012.2433678848
2025-08-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.4133392582797,18815.511300148726,570886.0812470028,354681.49127227755,925567.5725192804
2025-08-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,69.98843807989842,19248.70590807647,566029.897327893,359945.4832697589,925975.3805976518
2025-08-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,67.04743730199311,18439.8514657942,535638.6116512299,388327.7305594627,923966.3422106926
2025-08-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.08688043247052,18725.726328494933,567112.9860035367,354901.04213512305,922014.0281386598
2025-08-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,69.33893815043866,19070.075930433377,591201.1589322634,330562.14915956405,921763.3080918274
2025-08-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,69.89101546762076,19221.912065207904,518383.0142887338,401261.4889523141,919644.5032410478
2025-08-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.24176925897656,18768.32492837308,519123.2000180738,396672.70976378396,915795.9097818577
2025-08-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,69.36187207666049,19076.383377967173,553166.8396594259,359729.1170175348,912895.9566769607
2025-08-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,71.5301536487879,19672.719222183838,562291.6979111918,349598.77508133487,911890.4729925267
2025-08-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.04948206923005,18715.44077111991,548129.6476112058,363945.8861595959,912075.5337708017
2025-08-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.949343168783,18962.92681508105,541215.8445850773,371365.830985324,912581.6755704012
2025-08-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,70.76638638984262,19462.662650655955,535645.4712442516,376038.8865768156,911684.3578210672
2025-08-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,73.00826132355482,20079.238651858483,570328.5645688341,340056.7176977204,910385.2822665545
2025-08-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.00907067770233,18704.326549797162,577191.8277876105,331630.22452060203,908822.0523082125
2025-08-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.2791640407458,18778.609500747032,558931.1745393717,347334.1117027863,906265.286242158
2025-08-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,72.1435964122518,19841.432507825026,554274.9252477582,347847.8500860691,902122.7753338272
2025-08-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,70.25307564649033,19321.488368027087,563549.1541486519,338576.74274852464,902125.8968971765
2025-08-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,70.2586702137366,19323.027024733263,542427.6801610907,360007.5630272005,902435.2431882912
2025-08-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,70.24648479980634,19319.675707636517,559747.8568211343,337481.0591213845,897228.9159425189
2025-08-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,71.75299346246472,19734.006174082653,590441.6664435007,306861.3940734529,897303.0605169536
2025-08-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,67.06702357447314,18445.238218365717,579593.5951475063,314583.2400118563,894176.8351593626
2025-08-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,70.2782052544006,19328.39968717523,612552.3981509832,282541.2629685019,895093.661119485
2025-08-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,68.76648328522505,18912.6354209943,589951.0500657107,304859.45208275714,894810.5021484678
2025-08-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,70.83397764256623,19481.25206601267,560053.6421666343,334363.6499949753,894417.2921616096
2025-08-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,67.8895110479253,18671.4444307616,549958.0834890422,345594.22983904113,895552.3133280834
2025-08-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,66.81435754369843,18375.748253269037,562245.7294537536,334223.50335288653,896469.2328066401
2025-08-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,72.90097308664639,20049.731496443917,560130.6562268279,333002.70792190626,893133.3641487341
2025-08-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,67.69049673660425,18616.71013385181,589217.4116665267,303758.4114040339,892975.8230705606
2025-08-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,67.86607613789391,18664.999199184043,500380.11236020987,388370.27381861344,888750.3861788233
2025-08-31,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.13647637111676,53.44616287674595,110.48703468236438,124.63481668687784,77.39100185923594,66.35148132110483,18248.444822517027,538243.9682527492,348479.17238821636,886723.1406409655
2025-09-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,71.03367152832868,19536.17326420107,599241.8425131609,286067.18453842774,885309.0270515886
2025-09-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.6080318223248,18869.05700013299,540657.8105743584,342601.3247892518,883259.1353636102
2025-09-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.86833056584561,18940.646166854418,571886.5127631059,309069.05421505123,880955.5669781571
2025-09-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.0173451099832,18431.575302330355,518485.9217000035,361403.0088656061,879888.9305656096
2025-09-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.13620570261634,18464.265167319812,593132.8526898676,284805.0300702435,877937.8827601111
2025-09-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,72.72988314752074,20002.677154149536,533829.1447523307,342821.4807858127,876650.6255381434
2025-09-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,69.57244957178602,19134.2978619267,506650.3184479389,369381.1857957627,876031.5042437016
2025-09-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.23569595747666,18491.627667599358,593793.905783127,279775.21971159684,873569.1254947238
2025-09-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.8942588936233,18672.750216231958,608044.0552879215,263966.24548072263,872010.3007686441
2025-09-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,65.72973434390629,18077.447654389518,588271.4736276306,280412.7095596667,868684.1831872973
2025-09-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,72.34881971291624,19897.874444069763,543626.2949276451,323142.26339716965,866768.5583248148
2025-09-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.15389034226811,18469.128919634997,535166.535282177,327936.25031087396,863102.785593051
2025-09-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,71.29317474893176,19607.543640689328,539704.7863616945,323736.58368704247,863441.3700487369
2025-09-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.15978854217522,18745.7780227536,498052.38681807386,363868.43031825376,861920.8171363276
2025-09-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.91744993477148,18954.155316548044,574398.5906794192,285898.03192580363,860296.6226052229
2025-09-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,69.13581255248151,19014.210918943678,556807.6892562362,303454.2338181145,860261.9230743507
2025-09-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.70833639494217,18621.616520481777,581140.0649517922,279783.38788859127,860923.4528403835
2025-09-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,69.72966591613574,19177.536591913446,545086.9370792594,317036.89963638305,862123.8367156425
2025-09-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.62711239681568,18874.304672134367,587376.4587010351,271205.25891149207,858581.7176125272
2025-09-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.30102351861771,18784.62144603977,519378.33445471246,338531.23215946753,857909.56661418
2025-09-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.72774592764165,18626.95466485241,539825.3884593563,317873.49351632036,857698.8819756766
2025-09-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,67.56871983957181,18583.218206589492,574604.9496672963,282080.9395721529,856685.8892394492
2025-09-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,66.3076778041376,18236.397675317097,547314.004898538,309605.6863218355,856919.6912203735
2025-09-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.06533451274123,18719.800620138438,553065.1167349095,303662.72690151574,856727.8436364252
2025-09-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,72.39354960463496,19910.176369282195,571091.834627631,286537.78248256317,857629.6171101942
2025-09-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,69.95942605023646,19240.726818357078,546038.4804813006,311293.5616864397,857332.0421677403
2025-09-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,71.31252687312109,19612.86599617312,539125.5341198768,314621.4772605414,853747.0113804182
2025-09-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.11776736266664,18734.221066369635,538587.7765204025,312766.71394601755,851354.4904664201
2025-09-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,68.64444034205408,18879.070323876796,549120.1817196924,303268.4817665784,852388.6634862708
2025-09-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,106.79634740230678,52.35967959073511,111.91010924036395,124.21011505104028,78.03120349885693,70.20465744159618,19308.17205733102,513886.9913686734,336449.0488955467,850336.0402642201
2025-10-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,66.25558125304654,18222.06972032499,570720.7614072998,282956.07786219625,853676.839269496
2025-10-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.28539466877473,19055.350030554495,562576.6800603353,293827.05254998046,856403.7326103158
2025-10-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,66.45835536202922,18277.838062877854,581386.825808689,278072.95268454275,859459.7784932317
2025-10-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,71.62109865537957,19697.731548986914,596339.0113290569,266305.11366212287,862644.1249911798
2025-10-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.85370274838453,19211.65006224123,588178.6474897054,276003.4924052905,864182.1398949958
2025-10-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.40554487827775,19088.394574924485,633986.6854981759,230378.38225430332,864365.0677524792
2025-10-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.17603732212928,19025.273814221982,605824.0855273192,260501.79490761016,866325.8804349294
2025-10-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,68.85134744034998,18935.975349830438,584859.3854898751,282096.29004650575,866955.6755363808
2025-10-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.72853531742778,19177.225646811276,648999.2821262835,222117.41847457015,871116.7006008537
2025-10-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,71.23513091877122,19591.580023737864,577914.351169696,294400.9262785136,872315.2774482096
2025-10-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,68.18028855991658,18751.416079887596,577866.8844984438,294660.0842972909,872526.9687957347
2025-10-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.53492450862,19123.97745865895,590660.307425217,285003.68565102457,875663.9930762416
2025-10-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,65.74031687837254,18080.35813645329,576926.402482534,300291.7705222316,877218.1730047655
2025-10-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.35883132648604,19075.547089753665,635306.4157183641,240778.58634595585,876085.0020643199
2025-10-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,67.85336336139761,18661.502843174883,596579.7174056949,279093.6748642586,875673.3922699535
2025-10-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,71.37107140608781,19628.967319884843,633846.5420379716,242862.64943706628,876709.1914750378
2025-10-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,65.57569420070585,18035.08246528331,636383.7906586824,239847.5112287507,876231.301887433
2025-10-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.21928828772751,19037.168994910116,590107.4108529829,285745.3328658659,875852.7437188488
2025-10-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,66.2878679606453,18230.949434694372,615296.231499468,261398.48420801305,876694.715707481
2025-10-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.44044961932237,19097.994319019337,617083.5095905418,262003.8990496794,879087.4086402212
2025-10-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,70.88537490966645,19495.387699069113,648613.8535885442,231296.31949012366,879910.1730786678
2025-10-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,71.38938392517404,19634.003755959104,575151.2409401437,306221.38671909226,881372.627659236
2025-10-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,105.97054500159466,52.888447474292285,111.4924788715511,126.88976299050717,78.05011683104094,69.68505780923591,19165.268160807005,601473.5820903603,280866.44808340154,882340.0301737619
